record_id,train_id,train_name,service_date,route_id,origin_station,destination_station,section_id,station_sequence,station_name,scheduled_departure,scheduled_arrival,scheduled_destination_arrival,actual_observation_time,actual_destination_arrival,latitude,longitude,current_speed_kmh,distance_remaining_km,current_delay_minutes,station_arrival_time,station_departure_time,weather_condition,track_condition,signal_aspect,historical_section_delay_minutes,scheduled_travel_time_min,historical_delay_minutes,station_dwell_time_min,route_section,observation_hour,day_of_week,progress_ratio,target_arrival_delay_minutes
OBS-000259,12001,Konark Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-05 11:22:00,2026-01-05 13:00:00,2026-01-05 13:57:00,2026-01-05 13:10:00,2026-01-05 14:11:06,18.964426,73.671575,66.4,57.93,6.7,2026-01-05 13:06:42,2026-01-05 13:12:12,clear,normal,GREEN,10.5,155.0,10.5,5.5,MUMBAI_NASHIK:KASARA_NASHIK,13,0,0.6967741935483871,14.1
OBS-000260,12001,Konark Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-05 11:22:00,2026-01-05 13:00:00,2026-01-05 13:57:00,2026-01-05 13:25:00,2026-01-05 14:11:06,18.986659,73.676709,79.8,35.75,11.9,2026-01-05 13:11:54,2026-01-05 13:13:54,clear,normal,RED,10.5,155.0,10.5,2.0,MUMBAI_NASHIK:KASARA_NASHIK,13,0,0.7935483870967742,14.1
OBS-000261,12001,Konark Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-05 11:22:00,2026-01-05 13:00:00,2026-01-05 13:57:00,2026-01-05 13:40:00,2026-01-05 14:11:06,18.937272,73.704705,56.7,31.2,14.3,2026-01-05 13:14:18,2026-01-05 13:16:18,cloudy,normal,RED,10.5,155.0,10.5,2.0,MUMBAI_NASHIK:KASARA_NASHIK,13,0,0.8903225806451613,14.1
OBS-000262,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-05 13:29:00,2026-01-05 13:29:00,2026-01-05 16:54:00,2026-01-05 13:39:00,2026-01-05 17:05:42,18.376197,73.02689,67.8,253.7,2.0,2026-01-05 13:31:00,2026-01-05 13:34:12,cloudy,normal,GREEN,6.3,205.0,6.3,3.2,PUNE_SOLAPUR:PUNE_DAUND,13,0,0.04878048780487805,11.7
OBS-000263,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-05 13:29:00,2026-01-05 13:29:00,2026-01-05 16:54:00,2026-01-05 13:54:00,2026-01-05 17:05:42,18.406914,72.982328,72.8,234.67,2.0,2026-01-05 13:31:00,2026-01-05 13:31:00,clear,normal,DOUBLE_YELLOW,6.3,205.0,6.3,0.0,PUNE_SOLAPUR:PUNE_DAUND,13,0,0.12195121951219512,11.7
OBS-000264,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-05 13:29:00,2026-01-05 13:29:00,2026-01-05 16:54:00,2026-01-05 14:09:00,2026-01-05 17:05:42,18.407274,73.02097,61.4,224.07,5.3,2026-01-05 13:34:18,2026-01-05 13:34:18,clear,normal,YELLOW,6.3,205.0,6.3,0.0,PUNE_SOLAPUR:PUNE_DAUND,14,0,0.1951219512195122,11.7
OBS-000265,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-05 13:29:00,2026-01-05 14:24:00,2026-01-05 16:54:00,2026-01-05 14:34:00,2026-01-05 17:05:42,18.696578,73.355007,62.2,179.63,5.7,2026-01-05 14:29:42,2026-01-05 14:34:12,clear,normal,YELLOW,6.3,205.0,6.3,4.5,PUNE_SOLAPUR:DAUND_KURDUVADI,14,0,0.3170731707317073,11.7
OBS-000266,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-05 13:29:00,2026-01-05 14:24:00,2026-01-05 16:54:00,2026-01-05 14:49:00,2026-01-05 17:05:42,18.693253,73.328584,52.5,168.12,6.4,2026-01-05 14:30:24,2026-01-05 14:32:24,cloudy,normal,RED,6.3,205.0,6.3,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,14,0,0.3902439024390244,11.7
OBS-000267,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-05 13:29:00,2026-01-05 14:24:00,2026-01-05 16:54:00,2026-01-05 15:04:00,2026-01-05 17:05:42,18.702233,73.353692,52.4,155.07,1.1,2026-01-05 14:25:06,2026-01-05 14:27:06,clear,wet,GREEN,6.3,205.0,6.3,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,15,0,0.4634146341463415,11.7
OBS-000268,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-05 13:29:00,2026-01-05 15:44:00,2026-01-05 16:54:00,2026-01-05 15:54:00,2026-01-05 17:05:42,18.971722,73.706132,70.0,73.33,9.4,2026-01-05 15:53:24,2026-01-05 15:57:42,clear,normal,GREEN,6.3,205.0,6.3,4.3,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,15,0,0.7073170731707317,11.7
OBS-000269,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-05 13:29:00,2026-01-05 15:44:00,2026-01-05 16:54:00,2026-01-05 16:09:00,2026-01-05 17:05:42,18.931681,73.701418,57.3,61.12,9.6,2026-01-05 15:53:36,2026-01-05 15:55:36,clear,wet,GREEN,6.3,205.0,6.3,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,16,0,0.7804878048780488,11.7
OBS-000270,12002,Shivneri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-05 13:29:00,2026-01-05 15:44:00,2026-01-05 16:54:00,2026-01-05 16:24:00,2026-01-05 17:05:42,18.983075,73.694119,52.2,50.2,13.4,2026-01-05 15:57:24,2026-01-05 15:59:24,rain,wet,GREEN,6.3,205.0,6.3,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,16,0,0.8536585365853658,11.7
OBS-000271,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-05 15:36:00,2026-01-05 15:36:00,2026-01-05 17:56:00,2026-01-05 15:46:00,2026-01-05 18:09:00,18.405169,72.99006,68.6,180.57,0.5,2026-01-05 15:36:30,2026-01-05 15:40:18,cloudy,wet,GREEN,3.7,140.0,3.7,3.8,PUNE_MUMBAI:PUNE_LONAVALA,15,0,0.07142857142857142,13.0
OBS-000272,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-05 15:36:00,2026-01-05 15:36:00,2026-01-05 17:56:00,2026-01-05 16:01:00,2026-01-05 18:09:00,18.425576,72.985664,56.6,168.42,2.1,2026-01-05 15:38:06,2026-01-05 15:38:06,rain,normal,YELLOW,3.7,140.0,3.7,0.0,PUNE_MUMBAI:PUNE_LONAVALA,16,0,0.17857142857142858,13.0
OBS-000273,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-05 15:36:00,2026-01-05 15:36:00,2026-01-05 17:56:00,2026-01-05 16:16:00,2026-01-05 18:09:00,18.37463,73.02306,63.7,149.53,4.1,2026-01-05 15:40:06,2026-01-05 15:40:06,clear,normal,DOUBLE_YELLOW,3.7,140.0,3.7,0.0,PUNE_MUMBAI:PUNE_LONAVALA,16,0,0.2857142857142857,13.0
OBS-000274,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-05 15:36:00,2026-01-05 16:11:00,2026-01-05 17:56:00,2026-01-05 16:21:00,2026-01-05 18:09:00,18.676968,73.375446,69.5,116.42,5.6,2026-01-05 16:16:36,2026-01-05 16:20:24,clear,wet,DOUBLE_YELLOW,3.7,140.0,3.7,3.8,PUNE_MUMBAI:LONAVALA_KARJAT,16,0,0.32142857142857145,13.0
OBS-000275,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-05 15:36:00,2026-01-05 16:11:00,2026-01-05 17:56:00,2026-01-05 16:36:00,2026-01-05 18:09:00,18.653663,73.36703,57.0,104.25,3.6,2026-01-05 16:14:36,2026-01-05 16:16:36,rain,normal,RED,3.7,140.0,3.7,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,16,0,0.42857142857142855,13.0
OBS-000276,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-05 15:36:00,2026-01-05 16:11:00,2026-01-05 17:56:00,2026-01-05 16:51:00,2026-01-05 18:09:00,18.667141,73.32164,61.5,87.0,8.5,2026-01-05 16:19:30,2026-01-05 16:21:30,clear,normal,GREEN,3.7,140.0,3.7,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,16,0,0.5357142857142857,13.0
OBS-000277,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-05 15:36:00,2026-01-05 16:46:00,2026-01-05 17:56:00,2026-01-05 16:56:00,2026-01-05 18:09:00,18.944181,73.687236,70.5,75.25,5.6,2026-01-05 16:51:36,2026-01-05 16:57:06,cloudy,normal,YELLOW,3.7,140.0,3.7,5.5,PUNE_MUMBAI:KARJAT_KALYAN,16,0,0.5714285714285714,13.0
OBS-000278,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-05 15:36:00,2026-01-05 16:46:00,2026-01-05 17:56:00,2026-01-05 17:11:00,2026-01-05 18:09:00,18.945867,73.725449,53.4,64.75,11.1,2026-01-05 16:57:06,2026-01-05 16:59:06,rain,wet,YELLOW,3.7,140.0,3.7,2.0,PUNE_MUMBAI:KARJAT_KALYAN,17,0,0.6785714285714286,13.0
OBS-000279,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-05 15:36:00,2026-01-05 16:46:00,2026-01-05 17:56:00,2026-01-05 17:26:00,2026-01-05 18:09:00,18.969763,73.69438,52.5,52.0,8.8,2026-01-05 16:54:48,2026-01-05 16:56:48,rain,normal,GREEN,3.7,140.0,3.7,2.0,PUNE_MUMBAI:KARJAT_KALYAN,17,0,0.7857142857142857,13.0
OBS-000280,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-05 15:36:00,2026-01-05 17:21:00,2026-01-05 17:56:00,2026-01-05 17:31:00,2026-01-05 18:09:00,19.253796,74.053323,61.0,36.83,11.0,2026-01-05 17:32:00,2026-01-05 17:35:54,clear,normal,RED,3.7,140.0,3.7,3.9,PUNE_MUMBAI:KALYAN_MUMBAI,17,0,0.8214285714285714,13.0
OBS-000281,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-05 15:36:00,2026-01-05 17:21:00,2026-01-05 17:56:00,2026-01-05 17:46:00,2026-01-05 18:09:00,19.24641,74.037499,57.2,23.17,10.7,2026-01-05 17:31:42,2026-01-05 17:33:42,clear,wet,YELLOW,3.7,140.0,3.7,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,17,0,0.9285714285714286,13.0
OBS-000282,12003,Mumbai Rajdhani,2026-01-05,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-05 15:36:00,2026-01-05 17:21:00,2026-01-05 17:56:00,2026-01-05 18:01:00,2026-01-05 18:09:00,19.266652,74.063249,71.9,1.0,10.7,2026-01-05 17:31:42,2026-01-05 17:33:42,clear,wet,DOUBLE_YELLOW,3.7,140.0,3.7,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,18,0,1.0,13.0
OBS-000283,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-05 05:43:00,2026-01-05 05:43:00,2026-01-05 08:18:00,2026-01-05 05:53:00,2026-01-05 08:40:48,18.389692,73.020493,72.0,173.0,0.6,2026-01-05 05:43:36,2026-01-05 05:46:24,clear,normal,DOUBLE_YELLOW,17.1,155.0,17.1,2.8,MUMBAI_NASHIK:MUMBAI_KALYAN,5,0,0.06451612903225806,22.8
OBS-000284,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-05 05:43:00,2026-01-05 05:43:00,2026-01-05 08:18:00,2026-01-05 06:08:00,2026-01-05 08:40:48,18.419507,73.010932,61.5,159.38,5.2,2026-01-05 05:48:12,2026-01-05 05:48:12,clear,normal,YELLOW,17.1,155.0,17.1,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,6,0,0.16129032258064516,22.8
OBS-000285,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-05 05:43:00,2026-01-05 05:43:00,2026-01-05 08:18:00,2026-01-05 06:23:00,2026-01-05 08:40:48,18.411681,73.007943,72.8,136.47,5.3,2026-01-05 05:48:18,2026-01-05 05:48:18,rain,normal,GREEN,17.1,155.0,17.1,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,6,0,0.25806451612903225,22.8
OBS-000286,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-05 05:43:00,2026-01-05 06:25:00,2026-01-05 08:18:00,2026-01-05 06:35:00,2026-01-05 08:40:48,18.697936,73.376901,79.8,119.7,7.6,2026-01-05 06:32:36,2026-01-05 06:36:54,clear,normal,RED,17.1,155.0,17.1,4.3,MUMBAI_NASHIK:KALYAN_KASARA,6,0,0.33548387096774196,22.8
OBS-000287,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-05 05:43:00,2026-01-05 06:25:00,2026-01-05 08:18:00,2026-01-05 06:50:00,2026-01-05 08:40:48,18.674583,73.34238,70.6,103.58,7.2,2026-01-05 06:32:12,2026-01-05 06:34:12,rain,normal,RED,17.1,155.0,17.1,2.0,MUMBAI_NASHIK:KALYAN_KASARA,6,0,0.432258064516129,22.8
OBS-000288,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-05 05:43:00,2026-01-05 06:25:00,2026-01-05 08:18:00,2026-01-05 07:05:00,2026-01-05 08:40:48,18.70915,73.353021,56.4,95.4,13.4,2026-01-05 06:38:24,2026-01-05 06:40:24,clear,wet,RED,17.1,155.0,17.1,2.0,MUMBAI_NASHIK:KALYAN_KASARA,7,0,0.5290322580645161,22.8
OBS-000289,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-05 05:43:00,2026-01-05 07:21:00,2026-01-05 08:18:00,2026-01-05 07:31:00,2026-01-05 08:40:48,18.973303,73.68692,67.4,57.77,17.3,2026-01-05 07:38:18,2026-01-05 07:43:24,clear,normal,GREEN,17.1,155.0,17.1,5.1,MUMBAI_NASHIK:KASARA_NASHIK,7,0,0.6967741935483871,22.8
OBS-000290,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-05 05:43:00,2026-01-05 07:21:00,2026-01-05 08:18:00,2026-01-05 07:46:00,2026-01-05 08:40:48,18.949386,73.673031,44.9,50.29,18.7,2026-01-05 07:39:42,2026-01-05 07:41:42,clear,wet,GREEN,17.1,155.0,17.1,2.0,MUMBAI_NASHIK:KASARA_NASHIK,7,0,0.7935483870967742,22.8
OBS-000291,12004,Solapur Express,2026-01-05,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-05 05:43:00,2026-01-05 07:21:00,2026-01-05 08:18:00,2026-01-05 08:01:00,2026-01-05 08:40:48,18.960985,73.694589,45.9,38.4,24.0,2026-01-05 07:45:00,2026-01-05 07:47:00,clear,normal,YELLOW,17.1,155.0,17.1,2.0,MUMBAI_NASHIK:KASARA_NASHIK,8,0,0.8903225806451613,22.8
OBS-000292,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-05 07:20:00,2026-01-05 07:20:00,2026-01-05 10:45:00,2026-01-05 07:30:00,2026-01-05 10:51:48,18.371403,72.986631,77.2,252.13,2.8,2026-01-05 07:22:48,2026-01-05 07:24:24,clear,normal,GREEN,0.0,205.0,0.0,1.6,PUNE_SOLAPUR:PUNE_DAUND,7,0,0.04878048780487805,6.8
OBS-000293,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-05 07:20:00,2026-01-05 07:20:00,2026-01-05 10:45:00,2026-01-05 07:45:00,2026-01-05 10:51:48,18.392414,72.976578,72.3,234.88,1.6,2026-01-05 07:21:36,2026-01-05 07:21:36,clear,normal,YELLOW,0.0,205.0,0.0,0.0,PUNE_SOLAPUR:PUNE_DAUND,7,0,0.12195121951219512,6.8
OBS-000294,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-05 07:20:00,2026-01-05 07:20:00,2026-01-05 10:45:00,2026-01-05 08:00:00,2026-01-05 10:51:48,18.406836,72.992325,63.1,222.93,4.3,2026-01-05 07:24:18,2026-01-05 07:24:18,rain,wet,YELLOW,0.0,205.0,0.0,0.0,PUNE_SOLAPUR:PUNE_DAUND,8,0,0.1951219512195122,6.8
OBS-000295,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-05 07:20:00,2026-01-05 08:15:00,2026-01-05 10:45:00,2026-01-05 08:25:00,2026-01-05 10:51:48,18.700612,73.378966,57.2,180.47,5.3,2026-01-05 08:20:18,2026-01-05 08:24:30,cloudy,normal,GREEN,0.0,205.0,0.0,4.2,PUNE_SOLAPUR:DAUND_KURDUVADI,8,0,0.3170731707317073,6.8
OBS-000296,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-05 07:20:00,2026-01-05 08:15:00,2026-01-05 10:45:00,2026-01-05 08:40:00,2026-01-05 10:51:48,18.67576,73.347726,58.3,165.71,2.5,2026-01-05 08:17:30,2026-01-05 08:19:30,rain,normal,GREEN,0.0,205.0,0.0,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,8,0,0.3902439024390244,6.8
OBS-000297,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-05 07:20:00,2026-01-05 08:15:00,2026-01-05 10:45:00,2026-01-05 08:55:00,2026-01-05 10:51:48,18.686569,73.352792,69.2,143.87,3.7,2026-01-05 08:18:42,2026-01-05 08:20:42,cloudy,wet,DOUBLE_YELLOW,0.0,205.0,0.0,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,8,0,0.4634146341463415,6.8
OBS-000298,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-05 07:20:00,2026-01-05 09:35:00,2026-01-05 10:45:00,2026-01-05 09:45:00,2026-01-05 10:51:48,18.986386,73.712841,61.8,74.7,5.1,2026-01-05 09:40:06,2026-01-05 09:44:12,clear,normal,DOUBLE_YELLOW,0.0,205.0,0.0,4.1,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,9,0,0.7073170731707317,6.8
OBS-000299,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-05 07:20:00,2026-01-05 09:35:00,2026-01-05 10:45:00,2026-01-05 10:00:00,2026-01-05 10:51:48,18.949699,73.703354,62.4,59.0,7.0,2026-01-05 09:42:00,2026-01-05 09:44:00,cloudy,normal,RED,0.0,205.0,0.0,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,10,0,0.7804878048780488,6.8
OBS-000300,12005,Sahyadri Express,2026-01-05,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-05 07:20:00,2026-01-05 09:35:00,2026-01-05 10:45:00,2026-01-05 10:15:00,2026-01-05 10:51:48,18.987381,73.712423,63.0,43.0,5.6,2026-01-05 09:40:36,2026-01-05 09:42:36,clear,normal,GREEN,0.0,205.0,0.0,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,10,0,0.8536585365853658,6.8
OBS-000301,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-06 10:15:00,2026-01-06 10:15:00,2026-01-06 12:35:00,2026-01-06 10:25:00,2026-01-06 12:42:42,18.425643,72.983812,47.6,184.07,5.1,2026-01-06 10:20:06,2026-01-06 10:22:42,rain,normal,YELLOW,9.6,140.0,9.6,2.6,PUNE_MUMBAI:PUNE_LONAVALA,10,1,0.07142857142857142,7.7
OBS-000302,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-06 10:15:00,2026-01-06 10:15:00,2026-01-06 12:35:00,2026-01-06 10:40:00,2026-01-06 12:42:42,18.385886,73.024828,68.8,163.33,2.6,2026-01-06 10:17:36,2026-01-06 10:17:36,cloudy,wet,GREEN,9.6,140.0,9.6,0.0,PUNE_MUMBAI:PUNE_LONAVALA,10,1,0.17857142857142858,7.7
OBS-000303,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-06 10:15:00,2026-01-06 10:15:00,2026-01-06 12:35:00,2026-01-06 10:55:00,2026-01-06 12:42:42,18.384994,72.999309,61.0,151.33,1.6,2026-01-06 10:16:36,2026-01-06 10:16:36,cloudy,wet,YELLOW,9.6,140.0,9.6,0.0,PUNE_MUMBAI:PUNE_LONAVALA,10,1,0.2857142857142857,7.7
OBS-000304,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-06 10:15:00,2026-01-06 10:50:00,2026-01-06 12:35:00,2026-01-06 11:00:00,2026-01-06 12:42:42,18.705934,73.367697,72.5,115.92,0.3,2026-01-06 10:50:18,2026-01-06 10:54:30,clear,wet,RED,9.6,140.0,9.6,4.2,PUNE_MUMBAI:LONAVALA_KARJAT,11,1,0.32142857142857145,7.7
OBS-000305,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-06 10:15:00,2026-01-06 10:50:00,2026-01-06 12:35:00,2026-01-06 11:15:00,2026-01-06 12:42:42,18.701767,73.359644,58.2,103.75,2.0,2026-01-06 10:52:00,2026-01-06 10:54:00,rain,wet,YELLOW,9.6,140.0,9.6,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,11,1,0.42857142857142855,7.7
OBS-000306,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-06 10:15:00,2026-01-06 10:50:00,2026-01-06 12:35:00,2026-01-06 11:30:00,2026-01-06 12:42:42,18.678438,73.327412,59.5,88.33,4.7,2026-01-06 10:54:42,2026-01-06 10:56:42,cloudy,wet,RED,9.6,140.0,9.6,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,11,1,0.5357142857142857,7.7
OBS-000307,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-06 10:15:00,2026-01-06 11:25:00,2026-01-06 12:35:00,2026-01-06 11:35:00,2026-01-06 12:42:42,18.945288,73.717919,82.1,73.32,4.8,2026-01-06 11:29:48,2026-01-06 11:34:42,clear,normal,GREEN,9.6,140.0,9.6,4.9,PUNE_MUMBAI:KARJAT_KALYAN,11,1,0.5714285714285714,7.7
OBS-000308,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-06 10:15:00,2026-01-06 11:25:00,2026-01-06 12:35:00,2026-01-06 11:50:00,2026-01-06 12:42:42,18.986983,73.7026,44.5,68.46,4.9,2026-01-06 11:29:54,2026-01-06 11:31:54,cloudy,normal,RED,9.6,140.0,9.6,2.0,PUNE_MUMBAI:KARJAT_KALYAN,11,1,0.6785714285714286,7.7
OBS-000309,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-06 10:15:00,2026-01-06 11:25:00,2026-01-06 12:35:00,2026-01-06 12:05:00,2026-01-06 12:42:42,18.938761,73.729482,62.8,45.13,6.9,2026-01-06 11:31:54,2026-01-06 11:33:54,cloudy,wet,RED,9.6,140.0,9.6,2.0,PUNE_MUMBAI:KARJAT_KALYAN,12,1,0.7857142857142857,7.7
OBS-000310,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-06 10:15:00,2026-01-06 12:00:00,2026-01-06 12:35:00,2026-01-06 12:10:00,2026-01-06 12:42:42,19.213008,74.035139,51.2,38.47,5.5,2026-01-06 12:05:30,2026-01-06 12:10:54,clear,normal,DOUBLE_YELLOW,9.6,140.0,9.6,5.4,PUNE_MUMBAI:KALYAN_MUMBAI,12,1,0.8214285714285714,7.7
OBS-000311,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-06 10:15:00,2026-01-06 12:00:00,2026-01-06 12:35:00,2026-01-06 12:25:00,2026-01-06 12:42:42,19.256887,74.029379,72.7,16.71,5.1,2026-01-06 12:05:06,2026-01-06 12:07:06,clear,normal,RED,9.6,140.0,9.6,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,12,1,0.9285714285714286,7.7
OBS-000312,12000,Deccan Express,2026-01-06,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-06 10:15:00,2026-01-06 12:00:00,2026-01-06 12:35:00,2026-01-06 12:40:00,2026-01-06 12:42:42,19.235103,74.048717,58.7,7.87,6.6,2026-01-06 12:06:36,2026-01-06 12:08:36,rain,normal,DOUBLE_YELLOW,9.6,140.0,9.6,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,12,1,1.0,7.7
