station_sequence,current_speed_kmh,distance_remaining_km,current_delay_minutes,scheduled_travel_time_min,historical_delay_minutes,station_dwell_time_min,progress_ratio,observation_hour,day_of_week,target_arrival_delay_minutes,service_date,train_id_12000,train_id_12001,train_id_12002,train_id_12003,train_id_12004,train_id_12005,route_id_MUMBAI_NASHIK,route_id_PUNE_MUMBAI,route_id_PUNE_SOLAPUR,section_id_DAUND_KURDUVADI,section_id_KALYAN_KASARA,section_id_KALYAN_MUMBAI,section_id_KARJAT_KALYAN,section_id_KASARA_NASHIK,section_id_KURDUVADI_SOLAPUR,section_id_LONAVALA_KARJAT,section_id_MUMBAI_KALYAN,section_id_PUNE_DAUND,section_id_PUNE_LONAVALA,route_section_MUMBAI_NASHIK:KALYAN_KASARA,route_section_MUMBAI_NASHIK:KASARA_NASHIK,route_section_MUMBAI_NASHIK:MUMBAI_KALYAN,route_section_PUNE_MUMBAI:KALYAN_MUMBAI,route_section_PUNE_MUMBAI:KARJAT_KALYAN,route_section_PUNE_MUMBAI:LONAVALA_KARJAT,route_section_PUNE_MUMBAI:PUNE_LONAVALA,route_section_PUNE_SOLAPUR:DAUND_KURDUVADI,route_section_PUNE_SOLAPUR:KURDUVADI_SOLAPUR,route_section_PUNE_SOLAPUR:PUNE_DAUND,weather_condition_clear,weather_condition_cloudy,weather_condition_rain,track_condition_normal,track_condition_wet,signal_aspect_DOUBLE_YELLOW,signal_aspect_GREEN,signal_aspect_RED,signal_aspect_YELLOW
2,56.3,75.62,4.9,205.0,1.3,4.0,0.7073170731707317,14,5,4.3,2026-01-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,59.3,60.29,6.4,205.0,1.3,2.0,0.7804878048780488,15,5,4.3,2026-01-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,83.6,29.27,2.8,205.0,1.3,2.0,0.8536585365853658,15,5,4.3,2026-01-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,59.3,167.29,-2.8,140.0,9.3,0.0,0.17857142857142858,9,5,5.2,2026-01-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,67.2,105.0,1.8,155.0,7.4,2.0,0.432258064516129,11,5,9.3,2026-01-10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,60.4,181.93,0.3,140.0,9.3,1.7,0.07142857142857142,8,5,5.2,2026-01-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2,72.4,56.83,3.8,140.0,9.3,2.0,0.6785714285714286,10,5,5.2,2026-01-10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2,52.6,63.08,9.5,205.0,8.7,2.0,0.7804878048780488,9,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,49.0,183.83,0.2,140.0,8.5,2.8,0.07142857142857142,14,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,67.2,164.0,0.0,140.0,8.5,0.0,0.17857142857142858,14,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,77.8,140.13,1.9,140.0,8.5,0.0,0.2857142857142857,14,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,58.6,118.23,1.9,140.0,8.5,4.7,0.32142857142857145,15,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,59.6,103.17,3.3,140.0,8.5,2.0,0.42857142857142855,15,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1,60.5,87.67,4.3,140.0,8.5,2.0,0.5357142857142857,15,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2,58.0,77.33,1.4,140.0,8.5,5.6,0.5714285714285714,15,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2,64.7,60.04,5.5,140.0,8.5,2.0,0.6785714285714286,15,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2,57.1,48.93,6.5,140.0,8.5,2.0,0.7857142857142857,16,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3,65.1,36.15,1.9,140.0,8.5,6.0,0.8214285714285714,16,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,49.6,26.33,7.2,140.0,8.5,2.0,0.9285714285714286,16,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,59.3,7.47,5.7,140.0,8.5,2.0,1.0,16,5,5.7,2026-01-10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,79.8,171.7,-0.5,155.0,11.6,3.6,0.06451612903225806,16,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,70.9,155.46,7.2,155.0,11.6,0.0,0.16129032258064516,16,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,63.9,42.4,14.2,205.0,8.7,2.0,0.8536585365853658,9,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1,64.7,122.22,7.7,155.0,11.6,6.3,0.33548387096774196,17,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,69.6,138.6,9.0,155.0,11.6,0.0,0.25806451612903225,17,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,60.8,149.47,6.3,205.0,8.7,2.0,0.4634146341463415,8,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,57.0,166.25,3.4,205.0,8.7,2.0,0.3902439024390244,7,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,75.3,177.45,3.1,205.0,8.7,4.5,0.3170731707317073,7,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0,75.2,214.87,6.8,205.0,8.7,0.0,0.1951219512195122,7,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,60.1,239.96,5.8,205.0,8.7,0.0,0.12195121951219512,6,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,65.5,74.08,8.6,205.0,8.7,3.6,0.7073170731707317,8,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0,53.8,256.03,1.0,205.0,8.7,1.9,0.04878048780487805,6,5,13.6,2026-01-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2,49.6,35.93,24.3,155.0,11.6,2.0,0.8903225806451613,18,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,61.8,43.25,19.7,155.0,11.6,2.0,0.7935483870967742,18,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,56.5,59.58,15.2,155.0,11.6,4.3,0.6967741935483871,18,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,59.2,93.53,15.2,155.0,11.6,2.0,0.5290322580645161,17,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,37.4,117.42,13.4,155.0,11.6,2.0,0.432258064516129,17,5,26.2,2026-01-10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,82.2,150.75,-0.6,155.0,2.6,0.0,0.16129032258064516,12,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,80.3,171.62,3.0,155.0,2.6,3.4,0.06451612903225806,11,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,67.9,1.73,7.1,140.0,3.0,2.0,1.0,12,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,71.2,17.33,9.1,140.0,3.0,2.0,0.9285714285714286,11,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,67.2,35.8,5.0,140.0,3.0,3.5,0.8214285714285714,11,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,71.5,75.08,7.7,140.0,3.0,3.8,0.5714285714285714,10,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,48.5,159.67,0.6,140.0,3.0,0.0,0.2857142857142857,10,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,64.2,85.2,4.4,140.0,3.0,2.0,0.5357142857142857,10,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,62.1,102.12,3.1,140.0,3.0,2.0,0.42857142857142855,10,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,53.2,119.13,4.3,140.0,3.0,5.3,0.32142857142857145,10,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,71.3,137.47,-1.9,155.0,2.6,0.0,0.25806451612903225,12,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,48.1,54.93,5.7,140.0,3.0,2.0,0.7857142857142857,11,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,66.1,121.98,-1.1,155.0,2.6,5.6,0.33548387096774196,12,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,68.7,253.55,-3.0,205.0,6.4,1.7,0.04878048780487805,13,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1,64.3,90.13,2.2,155.0,2.6,2.0,0.5290322580645161,13,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,64.0,58.33,-0.9,155.0,2.6,4.3,0.6967741935483871,13,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,67.8,40.75,4.0,155.0,2.6,2.0,0.7935483870967742,13,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,67.7,23.87,-2.5,155.0,2.6,2.0,0.8903225806451613,14,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,62.2,166.08,3.1,140.0,3.0,0.0,0.17857142857142858,10,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,66.8,237.17,0.6,205.0,6.4,0.0,0.12195121951219512,13,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,70.8,217.8,2.7,205.0,6.4,0.0,0.1951219512195122,14,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,72.6,177.9,3.1,205.0,6.4,5.9,0.3170731707317073,14,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,48.0,170.0,3.9,205.0,6.4,2.0,0.3902439024390244,14,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,59.3,150.47,3.7,205.0,6.4,2.0,0.4634146341463415,14,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2,67.1,73.82,4.7,205.0,6.4,5.2,0.7073170731707317,15,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2,69.5,56.04,4.8,205.0,6.4,2.0,0.7804878048780488,16,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2,51.6,50.6,3.6,205.0,6.4,2.0,0.8536585365853658,16,6,6.4,2026-01-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,78.0,100.5,-1.0,155.0,2.6,2.0,0.432258064516129,12,6,0.4,2026-01-11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,58.8,182.2,2.7,140.0,3.0,2.9,0.07142857142857142,9,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2,68.1,58.62,6.8,140.0,3.0,2.0,0.6785714285714286,11,6,7.7,2026-01-11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,58.7,60.54,7.2,205.0,9.1,2.0,0.7804878048780488,10,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0,72.0,180.0,0.9,140.0,2.4,3.1,0.07142857142857142,15,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,75.5,160.54,2.9,140.0,2.4,0.0,0.17857142857142858,15,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0,61.3,151.13,5.5,140.0,2.4,0.0,0.2857142857142857,15,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,49.2,119.8,4.4,140.0,2.4,4.9,0.32142857142857145,16,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,69.6,99.0,2.0,140.0,2.4,2.0,0.42857142857142855,16,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,80.7,74.2,4.8,140.0,2.4,2.0,0.5357142857142857,16,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,58.4,77.27,4.3,140.0,2.4,3.7,0.5714285714285714,16,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,61.0,61.58,10.4,140.0,2.4,2.0,0.6785714285714286,16,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,63.8,44.47,7.7,140.0,2.4,2.0,0.7857142857142857,17,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3,55.3,37.78,6.5,140.0,2.4,3.5,0.8214285714285714,17,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,73.9,16.21,12.0,140.0,2.4,2.0,0.9285714285714286,17,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,50.6,13.27,13.2,140.0,2.4,2.0,1.0,17,6,10.4,2026-01-11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,71.2,173.13,0.2,155.0,3.0,2.7,0.06451612903225806,5,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,68.8,156.33,0.5,155.0,3.0,0.0,0.16129032258064516,5,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,48.3,52.8,8.4,205.0,9.1,2.0,0.8536585365853658,10,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1,82.1,119.32,-1.8,155.0,3.0,4.4,0.33548387096774196,6,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,71.7,73.05,4.9,205.0,9.1,6.9,0.7073170731707317,9,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,68.1,144.6,3.0,205.0,9.1,2.0,0.4634146341463415,9,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,57.4,166.08,6.2,205.0,9.1,2.0,0.3902439024390244,8,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,62.5,143.33,-2.0,155.0,3.0,0.0,0.25806451612903225,6,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,57.9,226.4,4.2,205.0,9.1,0.0,0.1951219512195122,8,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0,59.0,240.42,0.2,205.0,9.1,0.0,0.12195121951219512,7,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1,61.8,179.7,-1.0,205.0,9.1,4.6,0.3170731707317073,8,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2,50.7,35.2,3.9,155.0,3.0,2.0,0.8903225806451613,7,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,62.2,43.08,0.2,155.0,3.0,2.0,0.7935483870967742,7,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,59.0,59.17,4.5,155.0,3.0,4.2,0.6967741935483871,7,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,71.0,85.67,-1.2,155.0,3.0,2.0,0.5290322580645161,6,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,61.1,107.54,3.0,155.0,3.0,2.0,0.432258064516129,6,6,2.7,2026-01-11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,73.2,252.8,0.2,205.0,9.1,1.1,0.04878048780487805,7,6,8.5,2026-01-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,64.0,174.33,1.4,155.0,5.0,2.9,0.06451612903225806,12,0,10.6,2026-01-12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,51.2,12.87,17.4,140.0,7.1,2.0,1.0,13,0,13.0,2026-01-12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3,63.2,20.67,10.9,140.0,7.1,2.0,0.9285714285714286,12,0,13.0,2026-01-12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,53.6,38.07,13.6,140.0,7.1,3.9,0.8214285714285714,12,0,13.0,2026-01-12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2,71.1,39.6,9.1,140.0,7.1,2.0,0.7857142857142857,12,0,13.0,2026-01-12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,80.9,158.29,3.8,140.0,7.1,0.0,0.17857142857142858,11,0,13.0,2026-01-12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2,58.9,77.18,8.0,140.0,7.1,3.4,0.5714285714285714,11,0,13.0,2026-01-12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,63.3,85.8,8.8,140.0,7.1,2.0,0.5357142857142857,11,0,13.0,2026-01-12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
